"searchQuery/countryCode","searchQuery/device","searchQuery/domain","searchQuery/languageCode","searchQuery/locationUule","searchQuery/page","searchQuery/resultsPerPage","searchQuery/term","searchQuery/type","searchQuery/url","resultsTotal","date","description","displayedUrl","emphasizedKeywords/0","emphasizedKeywords/1","emphasizedKeywords/2","emphasizedKeywords/3","emphasizedKeywords/4","emphasizedKeywords/5","position","title","type","url","emphasizedKeywords/6","emphasizedKeywords/7"
"DE","DESKTOP","google.de",,,"1","5","Bürgergeld für FDP ein Meilenstein site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=B%C3%BCrgergeld+f%C3%BCr+FDP+ein+Meilenstein+site%3Asueddeutsche.de&num=5","31","2022-11-23T12:00:00.000Z","Der Kommunalpolitiker und FDP-Landtagskandidat Ulrich Bode aus Eichenau ist ein überzeugter Verfechter dieser Idee. Mit dem Kompromiss zum ...","https://www.sueddeutsche.de › fuerstenfeldbruck › fuer...","FDP",,,,,,"1","Bürgergeld für FDP ein Meilenstein - Fürstenfeldbruck","organic","https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/fuerstenfeldbruck-puchheim-buergergeld-ulrich-bode-1.5701881",,
"DE","DESKTOP","google.de",,,"1","5","Bürgergeld für FDP ein Meilenstein site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=B%C3%BCrgergeld+f%C3%BCr+FDP+ein+Meilenstein+site%3Asueddeutsche.de&num=5","31","2022-10-11T12:00:00.000Z","Zusammen ist es ein sozialpolitischer Meilenstein"". FDP spricht sich für Beschluss aus. Zudem sprach sich auch die FDP für den Beschluss aus.","https://www.sueddeutsche.de › ... › Bundestag","Meilenstein","FDP","FDP",,,,"2","Entlastungen für Haushalte: Wohngeld-Reform ...","organic","https://www.sueddeutsche.de/politik/bundestag-entlastungen-fuer-haushalte-wohngeld-reform-beschlossen-dpa.urn-newsml-dpa-com-20090101-221110-99-469440",,
"DE","DESKTOP","google.de",,,"1","5","Bürgergeld für FDP ein Meilenstein site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=B%C3%BCrgergeld+f%C3%BCr+FDP+ein+Meilenstein+site%3Asueddeutsche.de&num=5","31","2023-08-28T12:00:00.000Z","Die FDP warnte davor, dass höhere Sozialleistungen an die Eltern nicht dazu beitragen würden, das Leben ihrer Kinder langfristig zu verbessern.","https://www.sueddeutsche.de › Politik › Familienpolitik","FDP",,,,,,"3","Kindergrundsicherung: Das müssen Sie wissen - Politik","organic","https://www.sueddeutsche.de/politik/kindergrundsicherung-ampelkoalition-2-4-milliarden-euro-paus-lindner-pressekonferenz-1.6170714",,
"DE","DESKTOP","google.de",,,"1","5","Bürgergeld für FDP ein Meilenstein site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=B%C3%BCrgergeld+f%C3%BCr+FDP+ein+Meilenstein+site%3Asueddeutsche.de&num=5","31",,"dpa_5FAAE8001AD11848. Bürgergeld Bürgergeld für FDP ein Meilenstein. SZ; Fürstenfeldbruck; Landkreis Fürstenfeldbruck. Das Motto laute jetzt: ""Motivieren statt ...","https://www.sueddeutsche.de › Schlagzeilen","Bürgergeld Bürgergeld für FDP ein Meilenstein",,,,,,"4","Archiv – Fürstenfeldbruck Nachrichten – November 2022","organic","https://www.sueddeutsche.de/archiv/f%C3%BCrstenfeldbruck/2022/11/page/2",,
"DE","DESKTOP","google.de",,,"1","5","Merz am Machthebel site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Merz+am+Machthebel+site%3Asueddeutsche.de&num=5","4","2022-11-22T12:00:00.000Z","Als Gewinner dürfen sich Friedrich Merz und die Union fühlen. Der CDU-Chef hat den Machthebel Bundesrat genutzt und die unionsregierten Länder ...","https://www.sueddeutsche.de › ... › Politik Deutschland","Merz","Machthebel",,,,,"1","Bürgergeld-Kompromiss: CDU-Chef Merz nutzte den ...","organic","https://www.sueddeutsche.de/meinung/buergergeld-hartz-iv-sozialreform-ampel-bundesregierung-gruene-vertrauenszeit-schonvermoegen-cdu-friedrich-merz-1.5701132",,
"DE","DESKTOP","google.de",,,"1","5","Merz am Machthebel site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Merz+am+Machthebel+site%3Asueddeutsche.de&num=5","4","2022-11-23T12:00:00.000Z","Merz am Machthebel. Der zeitweilig arg hochschaukelte Streit um die Sozialreform ist vorerst beigelegt - zu den Gewinnern gehört vor allem ...","https://www.sueddeutsche.de › ... › Arbeit und Soziales","Merz am Machthebel",,,,,,"2","Bürgergeld: ""Wirklicher Kulturwandel"" - Politik","organic","https://www.sueddeutsche.de/politik/buergergeld-hartz-iv-bundesrat-1.5701694",,
"DE","DESKTOP","google.de",,,"1","5","Merz am Machthebel site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Merz+am+Machthebel+site%3Asueddeutsche.de&num=5","4","2010-05-19T12:00:00.000Z","Friedrich Merz kann Wahlvolk und Unions-Politiker begeistern, indem er alles vermeidet, was ihm als Kritik an Merkel ausgelegt werden könnte.","https://www.sueddeutsche.de › Politik","Merz",,,,,,"3","Mit spitzer Zunge aus dem Abseits reden - Politik","organic","https://www.sueddeutsche.de/politik/der-cdu-finanzexperte-aus-dem-sauerland-mit-spitzer-zunge-aus-dem-abseits-reden-1.895693",,
"DE","DESKTOP","google.de",,,"1","5","Merz am Machthebel site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Merz+am+Machthebel+site%3Asueddeutsche.de&num=5","4",,"Beide Ämter seien eindeutig miteinander verbunden. Als Parteichefin habe sie - ohne den Vorsitz in der Fraktion - ""keinen Machthebel, kann nichts bewirken.","https://www.sueddeutsche.de › Service","Machthebel",,,,,,"4","Internet - Rezo will mit Groko-Politikern reden - Service","organic","https://www.sueddeutsche.de/service/internet-rezo-will-mit-groko-politikern-reden-dpa.urn-newsml-dpa-com-20090101-190530-99-440958",,
"DE","DESKTOP","google.de",,,"1","5","Scholz und sein Merz site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Scholz+und+sein+Merz+site%3Asueddeutsche.de&num=5","8760","2024-12-05T12:00:00.000Z","Merz hätte gute Chancen, Scholz zu schlagen. Nach heutigem Ermessen dürfte der CDU-Chef bei der Wahl 2025 der Herausforderer des Kanzlers sein.","https://www.sueddeutsche.de › Politik › Bundestagswahl","Merz","Scholz","sein",,,,"1","Bundestagswahl: Scholz hätte gerne Merz als Gegner","organic","https://www.sueddeutsche.de/politik/olaf-scholz-friedrich-merz-kanzlerkandidatur-1.7181254",,
"DE","DESKTOP","google.de",,,"1","5","Scholz und sein Merz site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Scholz+und+sein+Merz+site%3Asueddeutsche.de&num=5","8760","2024-01-04T12:00:00.000Z","Eiszeit zwischen Scholz und Merz, ständige Reibereien in der Ampel – das hat viel mit Personen, ihren Vorlieben und Abneigungen zu tun.","https://www.sueddeutsche.de › Politik › Bundesregierung","Scholz","Merz",,,,,"2","Warum streitet sich die Regierung ständig? Drei ...","organic","https://www.sueddeutsche.de/politik/bundestag-scholz-merz-ampel-streit-ursachen-ramsauer-1.6509288",,
"DE","DESKTOP","google.de",,,"1","5","Scholz und sein Merz site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Scholz+und+sein+Merz+site%3Asueddeutsche.de&num=5","8760","2024-10-05T12:00:00.000Z","Nach heutigem Ermessen dürfte der CDU-Chef bei der Wahl 2025 der Herausforderer des Kanzlers sein. ... Scholz und Merz mögen einander nicht, aber ...","https://www.sueddeutsche.de › Meinung › Bundestagswahl","sein","Scholz","Merz",,,,"3","Bundestagswahl 2025: Im Duell mit Scholz wäre Merz der ...","organic","https://www.sueddeutsche.de/meinung/merz-scholz-cdu-wahlen-2025-kommentar-1.7113859",,
"DE","DESKTOP","google.de",,,"1","5","Scholz und sein Merz site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Scholz+und+sein+Merz+site%3Asueddeutsche.de&num=5","8760","2024-01-31T12:00:00.000Z","Bundeskanzler Scholz wirft dem Unionsfraktionsvorsitzenden Merz fehlenden ökonomischen Sachverstand vor. Die CDU/CSU habe keine Perspektive ...","https://www.sueddeutsche.de › Politik › Deutschland","Scholz","Merz",,,,,"4","Bundestag - Scholz attackiert Merz: „So viel Feigheit habe ...","organic","https://www.sueddeutsche.de/politik/bundestag-livestream-generaldebatte-scholz-merz-1.6341590",,
"DE","DESKTOP","google.de",,,"1","5","Scholz und sein Merz site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Scholz+und+sein+Merz+site%3Asueddeutsche.de&num=5","8760",,"vor 4 Tagen — Bushido und sein früherer Geschäftspartner Arafat Abou-Chaker liegen seit langem im Clinch. Nun geht es wieder einmal um Wohnhäuser und 180 000 ...","https://www.sueddeutsche.de › Panorama › Video","sein",,,,,,"5","Umfrage: Scholz bei Kanzlerpräferenz vor Merz in Ost und ...","organic","https://www.sueddeutsche.de/panorama/umfrage-scholz-bei-kanzlerpraeferenz-vor-merz-in-ost-und-west-1.7472742",,
"DE","DESKTOP","google.de",,,"1","5","Ampel gibt bei Bürgergeld und Preisbremse nach site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Ampel+gibt+bei+B%C3%BCrgergeld+und+Preisbremse+nach+site%3Asueddeutsche.de&num=5","21","2022-01-12T12:00:00.000Z","In ihrem ersten Jahr hat die Ampel-Koalition einige Reformen auf den Weg gebracht, die 2023 greifen. ... Die Vergünstigungen sollen nach dem Start ...","https://www.sueddeutsche.de › Panorama › Jahreswechsel","Ampel","nach",,,,,"1","Bürgergeld, Rente, 49-Euro-Ticket: Das ändert sich 2023 - ...","organic","https://www.sueddeutsche.de/panorama/wichtige-news-fuer-verbraucher-buergergeld-rente-49-euro-ticket-das-aendert-sich-2023-dpa.urn-newsml-dpa-com-20090101-221201-99-733697",,
"DE","DESKTOP","google.de",,,"1","5","Ampel gibt bei Bürgergeld und Preisbremse nach site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Ampel+gibt+bei+B%C3%BCrgergeld+und+Preisbremse+nach+site%3Asueddeutsche.de&num=5","21","2022-12-30T12:00:00.000Z","In ihrem ersten Jahr hat die Ampel-Koalition einige Reformen auf den Weg gebracht, die 2023 greifen. ... Die Vergünstigungen sollen nach dem Start ...","https://www.sueddeutsche.de › Wirtschaft › Verbraucher","Ampel","nach",,,,,"2","Bürgergeld, Tabaksteuer, Wohngeld: Das ändert sich 2023 ...","organic","https://www.sueddeutsche.de/wirtschaft/be-und-entlastungen-buergergeld-tabaksteuer-wohngeld-das-aendert-sich-2023-dpa.urn-newsml-dpa-com-20090101-221227-99-26301",,
"DE","DESKTOP","google.de",,,"1","5","Ampel gibt bei Bürgergeld und Preisbremse nach site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Ampel+gibt+bei+B%C3%BCrgergeld+und+Preisbremse+nach+site%3Asueddeutsche.de&num=5","21","2022-10-28T12:00:00.000Z","Beim Bürgergeld fordert die Länderkammer Nachbesserungen ... Preisbremse gelten soll. Rentnerinnen und ... Kann Deutschland das Zwei-Prozent-Ziel ...","https://www.sueddeutsche.de › ... › Bundesregierung","Bürgergeld","Preisbremse",,,,,"3","Bundesrat billigt Entlastungsmaßnahmen - Politik","organic","https://www.sueddeutsche.de/politik/bundesrat-beschluesse-1.5683594",,
"DE","DESKTOP","google.de",,,"1","5","Ampel gibt bei Bürgergeld und Preisbremse nach site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Ampel+gibt+bei+B%C3%BCrgergeld+und+Preisbremse+nach+site%3Asueddeutsche.de&num=5","21","2022-02-12T12:00:00.000Z","Woran es Hartz-IV-Empfängern fehlt, erfährt Bernhard Gruber jeden Tag. Jetzt hilft der Sozialberater Armen durch die Energiekrise.","https://www.sueddeutsche.de › ... › Arbeit und Soziales",,,,,,,"4","Armut und Inflation: Ein Tag in einer Sozialberatung - Politik","organic","https://www.sueddeutsche.de/politik/inflation-energiekrise-armut-sozialberater-1.5708277",,
"DE","DESKTOP","google.de",,,"1","5","Ampel gibt bei Bürgergeld und Preisbremse nach site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Ampel+gibt+bei+B%C3%BCrgergeld+und+Preisbremse+nach+site%3Asueddeutsche.de&num=5","21","2022-01-11T12:00:00.000Z","Seit Monaten besteht Einigkeit, dass es nach Ende des beliebten 9-Euro-Tickets ein bundesweites Folgemodell geben soll. Die Verkehrsminister ...","https://www.sueddeutsche.de › Politik","nach","geben",,,,,"5","Gaspreisbremse und Co: Welche Entlastungen könnte es ...","organic","https://www.sueddeutsche.de/politik/bundeslaender-gaspreisbremse-und-co-welche-entlastungen-koennte-es-geben-dpa.urn-newsml-dpa-com-20090101-221101-99-343487",,
"DE","DESKTOP","google.de",,,"1","5","Vertrauen ist gut site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Vertrauen+ist+gut+site%3Asueddeutsche.de&num=5","29800","2023-10-06T12:00:00.000Z","Es gibt den Satz: Vertrauen ist gut, Kontrolle ist besser. Auf die großen Fragen des Lebens angewendet aber ist er falsch. Die wirklich ...","https://www.sueddeutsche.de › artikel › gesellschaft › k...","Vertrauen ist gut",,,,,,"1","Unsere kontrollwütige Gesellschaft - warum es wichtig ist ...","organic","https://www.sueddeutsche.de/projekte/artikel/gesellschaft/kontrolle-vertrauen-tracken-e004505/",,
"DE","DESKTOP","google.de",,,"1","5","Vertrauen ist gut site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Vertrauen+ist+gut+site%3Asueddeutsche.de&num=5","29800","2018-07-10T12:00:00.000Z","Studie:Vertrauen ist gut ... Die Glaubwürdigkeit von Medien steigt wieder. Mehr denn je kommt es im Internet auf den Absender einer Nachricht an.","https://www.sueddeutsche.de › ... › Wissenschaft › Studie","Vertrauen ist gut",,,,,,"2","Studie - Vertrauen ist gut - Medien","organic","https://www.sueddeutsche.de/medien/studie-vertrauen-ist-gut-1.4159835",,
"DE","DESKTOP","google.de",,,"1","5","Vertrauen ist gut site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Vertrauen+ist+gut+site%3Asueddeutsche.de&num=5","29800","2010-05-17T12:00:00.000Z","SZ: Vertrauen ist gut, Kontrolle ist besser. Das sagt nicht nur Lenin, sondern auch eine zentrale Theorie der Wirtschaftswissenschaften: Wer ...","https://www.sueddeutsche.de › Karriere › N/A","Vertrauen ist gut",,,,,,"3","Interview - Warum ist Vertrauen besser als Kontrolle?","organic","https://www.sueddeutsche.de/karriere/interview-warum-ist-vertrauen-besser-als-kontrolle-1.562027",,
"DE","DESKTOP","google.de",,,"1","5","Vertrauen ist gut site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Vertrauen+ist+gut+site%3Asueddeutsche.de&num=5","29800",,"Die Antwort des Generalanwalts - eine Art Vorgutachten für das Urteil - lässt sich so zusammenfassen, dass man es mit dem Misstrauen gegen die Justiz anderer EU ...","https://www.sueddeutsche.de › politik › justiz-kontrolle...",,,,,,,"4","Justiz - Kontrolle ist gut, Vertrauen ist besser - Politik","organic","https://www.sueddeutsche.de/politik/justiz-kontrolle-ist-gut-vertrauen-ist-besser-1.4040207",,
"DE","DESKTOP","google.de",,,"1","5","Vertrauen ist gut . . . site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Vertrauen+ist+gut+.+.+.+site%3Asueddeutsche.de&num=5","36700","2023-10-06T12:00:00.000Z","Es gibt den Satz: Vertrauen ist gut, Kontrolle ist besser. Auf die großen Fragen des Lebens angewendet aber ist er falsch. Die wirklich ...","https://www.sueddeutsche.de › artikel › gesellschaft › k...","Vertrauen ist gut",,,,,,"1","Unsere kontrollwütige Gesellschaft - warum es wichtig ist ...","organic","https://www.sueddeutsche.de/projekte/artikel/gesellschaft/kontrolle-vertrauen-tracken-e004505/",,
"DE","DESKTOP","google.de",,,"1","5","Vertrauen ist gut . . . site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Vertrauen+ist+gut+.+.+.+site%3Asueddeutsche.de&num=5","36700","2018-07-10T12:00:00.000Z","Studie:Vertrauen ist gut ... Die Glaubwürdigkeit von Medien steigt wieder. Mehr denn je kommt es im Internet auf den Absender einer Nachricht an.","https://www.sueddeutsche.de › ... › Wissenschaft › Studie","Vertrauen ist gut",,,,,,"2","Studie - Vertrauen ist gut - Medien","organic","https://www.sueddeutsche.de/medien/studie-vertrauen-ist-gut-1.4159835",,
"DE","DESKTOP","google.de",,,"1","5","Vertrauen ist gut . . . site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Vertrauen+ist+gut+.+.+.+site%3Asueddeutsche.de&num=5","36700","2010-05-17T12:00:00.000Z","SZ: Vertrauen ist gut, Kontrolle ist besser. Das sagt nicht nur Lenin, sondern auch eine zentrale Theorie der Wirtschaftswissenschaften: Wer ...","https://www.sueddeutsche.de › Karriere › N/A","Vertrauen ist gut",,,,,,"3","Interview - Warum ist Vertrauen besser als Kontrolle?","organic","https://www.sueddeutsche.de/karriere/interview-warum-ist-vertrauen-besser-als-kontrolle-1.562027",,
"DE","DESKTOP","google.de",,,"1","5","Vertrauen ist gut . . . site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Vertrauen+ist+gut+.+.+.+site%3Asueddeutsche.de&num=5","36700",,"Die Antwort des Generalanwalts - eine Art Vorgutachten für das Urteil - lässt sich so zusammenfassen, dass man es mit dem Misstrauen gegen die Justiz anderer EU ...","https://www.sueddeutsche.de › politik › justiz-kontrolle...",,,,,,,"4","Justiz - Kontrolle ist gut, Vertrauen ist besser - Politik","organic","https://www.sueddeutsche.de/politik/justiz-kontrolle-ist-gut-vertrauen-ist-besser-1.4040207",,
"DE","DESKTOP","google.de",,,"1","5","Nachrichten am 22. November 2022 site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Nachrichten+am+22.+November+2022+site%3Asueddeutsche.de&num=5","35000","2022-11-22T12:00:00.000Z","Nachrichten heute: Gaspreisbremse ab Januar, Einigung beim Bürgergeld, Scholz wirbt für Handelsabkommen mit USA.","https://www.sueddeutsche.de › politik › news-nachricht...","Nachrichten",,,,,,"1","News des Tages - Nachrichten vom 22. November 2022","organic","https://www.sueddeutsche.de/politik/news-nachrichten-ukraine-gaspreisbremse-buergergeld-scholz-handelsabkommen-1.5701282",,
"DE","DESKTOP","google.de",,,"1","5","Nachrichten am 22. November 2022 site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Nachrichten+am+22.+November+2022+site%3Asueddeutsche.de&num=5","35000","2022-11-22T12:00:00.000Z","Nachrichten heute: Verfassungsschützer beobachten Klimaaktivisten, Ende der Teil-Impfpflicht, Union und Ampel ringen ums Bürgergeld.","https://www.sueddeutsche.de › politik › news-ukraine-c...","Nachrichten",,,,,,"2","News am Morgen - Nachrichten vom 22. November 2022","organic","https://www.sueddeutsche.de/politik/news-ukraine-corona-impfpflicht-buergergeld-1.5700551",,
"DE","DESKTOP","google.de",,,"1","5","Nachrichten am 22. November 2022 site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Nachrichten+am+22.+November+2022+site%3Asueddeutsche.de&num=5","35000","2022-11-29T12:00:00.000Z","Eine Übersicht aller Nachrichten des Ressorts Politik aus dem Monat November 2022 finden Sie im Archiv von Süddeutsche.de.","https://www.sueddeutsche.de › Schlagzeilen","Nachrichten","November 2022",,,,,"3","Archiv – Politik Nachrichten – November 2022","organic","https://www.sueddeutsche.de/archiv/politik/2022/11",,
"DE","DESKTOP","google.de",,,"1","5","Nachrichten am 22. November 2022 site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Nachrichten+am+22.+November+2022+site%3Asueddeutsche.de&num=5","35000","2022-11-21T12:00:00.000Z","Eine Übersicht aller Nachrichten des Ressorts Politik aus dem Monat November 2022 finden Sie im Archiv von Süddeutsche.de.","https://www.sueddeutsche.de › Schlagzeilen","Nachrichten","November 2022",,,,,"4","Archiv – Politik Nachrichten – November 2022","organic","https://www.sueddeutsche.de/archiv/politik/2022/11/page/14",,
"DE","DESKTOP","google.de",,,"1","5","Nachrichten am 22. November 2022 site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Nachrichten+am+22.+November+2022+site%3Asueddeutsche.de&num=5","35000","2022-11-21T12:00:00.000Z","1949 - Die Alliierten Hohen Kommissare und Bundeskanzler Konrad Adenauer (CDU) unterzeichnen das Petersberger Abkommen, das der Bundesrepublik ...","https://www.sueddeutsche.de › Politik › Geschichte",,,,,,,"5","Was geschah am... - Kalenderblatt 2022: 22. November","organic","https://www.sueddeutsche.de/politik/was-geschah-am-kalenderblatt-2022-22-november-dpa.urn-newsml-dpa-com-20090101-221121-99-606858",,
"DE","DESKTOP","google.de",,,"1","5","Worum die Union und die Ampel ringen site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Worum+die+Union+und+die+Ampel+ringen+site%3Asueddeutsche.de&num=5","116","2022-11-21T12:00:00.000Z","Laut Gesetzesvorlage müssen Bürgergeldbeziehende in den ersten zwei Jahren auf eigenes Vermögen von bis zu 60 000 Euro nicht zurückgreifen. Mit ...","https://www.sueddeutsche.de › ... › Arbeit und Soziales",,,,,,,"1","Bürgergeld: Worum die Union und die Ampel ringen - Politik","organic","https://www.sueddeutsche.de/politik/buergergeld-ampel-union-uebersicht-1.5700518",,
"DE","DESKTOP","google.de",,,"1","5","Worum die Union und die Ampel ringen site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Worum+die+Union+und+die+Ampel+ringen+site%3Asueddeutsche.de&num=5","116","2022-11-14T12:00:00.000Z","Der Bundestag stimmt über die wichtigste Sozialreform der Ampel ab, die Union geht auf die Barrikaden. Worum wird gestritten und was sagen ...","https://www.sueddeutsche.de › Politik › Bundesregierung","Ampel","Union","Worum",,,,"2","Bürgergeld: Worüber gestritten wird und wo ein ...","organic","https://www.sueddeutsche.de/politik/buergergeld-hartz-iv-heil-bundesrat-1.5695450",,
"DE","DESKTOP","google.de",,,"1","5","Worum die Union und die Ampel ringen site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Worum+die+Union+und+die+Ampel+ringen+site%3Asueddeutsche.de&num=5","116",,":Ampel und Union können sich vorerst nicht einigen. Seit Wochen ringen beide Seiten um ein Wachstumspaket für Unternehmen. ... Und sie vergisst, worum es beim ...","https://www.sueddeutsche.de › thema › Ampel-Koalition-5","Ampel","Union","ringen","worum",,,"3","Ampel-Koalition - Aktuelle News und Hintergründe","organic","https://www.sueddeutsche.de/thema/Ampel-Koalition-5",,
"DE","DESKTOP","google.de",,,"1","5","Worum die Union und die Ampel ringen site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Worum+die+Union+und+die+Ampel+ringen+site%3Asueddeutsche.de&num=5","116","2023-11-06T12:00:00.000Z","Das Ampelbündnis muss in den kommenden Tagen Lösungen finden: für den Heizungs-, den Haushalts- und den Asylstreit.","https://www.sueddeutsche.de › Politik › Wirtschaftspolitik","Ampelbündnis",,,,,,"4","Die Ampelkoalition steht vor der Woche der Wahrheit - Politik","organic","https://www.sueddeutsche.de/politik/ampel-koalition-bundeshaushalt-gebaeudeenergiegesetz-eu-asylkompromiss-1.5921285",,
"DE","DESKTOP","google.de",,,"1","5","Mario Czaja, der ""Kiezmacher"" von Marzahn in der Kritik site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Mario+Czaja%2C+der+%22Kiezmacher%22+von+Marzahn+in+der+Kritik+site%3Asueddeutsche.de&num=5","3","2022-11-18T12:00:00.000Z","Sozialpolitik:Mario Czaja, der ""Kiezmacher"" von Marzahn in der Kritik ... Der CDU-Generalsekretär gilt als das soziale Gewissen von Friedrich Merz ...","https://www.sueddeutsche.de › ... › Arbeit und Soziales","Mario Czaja, der ""Kiezmacher"" von Marzahn in der Kritik",,,,,,"1","Bürgergeld und Berliner mit wenig Geld: Hier die Not, da ...","organic","https://www.sueddeutsche.de/politik/buergergeld-mario-czaja-cdu-berlin-1.5698930",,
"DE","DESKTOP","google.de",,,"1","5","Mario Czaja, der ""Kiezmacher"" von Marzahn in der Kritik site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Mario+Czaja%2C+der+%22Kiezmacher%22+von+Marzahn+in+der+Kritik+site%3Asueddeutsche.de&num=5","3",,"Mario Czaja, der ""Kiezmacher"" von Marzahn in der Kritik. Der CDU-Generalsekretär gilt als das soziale Gewissen von Friedrich Merz. Jetzt kämpft er gegen das ...","https://www.sueddeutsche.de › thema › Hartz_IV","Mario Czaja, der ""Kiezmacher"" von Marzahn in der Kritik",,,,,,"2","Hartz IV - Die umstrittene Arbeitsmarktreform","organic","https://www.sueddeutsche.de/thema/Hartz_IV",,
"DE","DESKTOP","google.de",,,"1","5","Mario Czaja, der ""Kiezmacher"" von Marzahn in der Kritik site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Mario+Czaja%2C+der+%22Kiezmacher%22+von+Marzahn+in+der+Kritik+site%3Asueddeutsche.de&num=5","3",,"GYI_609648170. Sozialpolitik Mario Czaja, der ""Kiezmacher"" von Marzahn in der Kritik. SZ; Politik; Arbeit und Soziales. SZplus Der CDU-Generalsekretär gilt als ...","https://www.sueddeutsche.de › Schlagzeilen","Mario Czaja, der ""Kiezmacher"" von Marzahn in der Kritik",,,,,,"3","Archiv – Politik Nachrichten – November 2022","organic","https://www.sueddeutsche.de/archiv/politik/2022/11/page/17",,
"DE","DESKTOP","google.de",,,"1","5","Die drei großen Probleme  des Bürgergelds site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Die+drei+gro%C3%9Fen+Probleme++des+B%C3%BCrgergelds+site%3Asueddeutsche.de&num=5","124","2022-11-18T12:00:00.000Z","Wie der Staat Arbeitslosen helfen soll, ist höchst umstritten. Die Reform von „Hartz IV“ wirft für den Sozialstaat heikle Fragen auf.","https://www.sueddeutsche.de › ... › Arbeit und Soziales",,,,,,,"1","Bürgergeld vs. Hartz IV: Die drei großen Probleme der ...","organic","https://www.sueddeutsche.de/wirtschaft/buergergeld-hartz-4-unterschied-1.5698859",,
"DE","DESKTOP","google.de",,,"1","5","Die drei großen Probleme  des Bürgergelds site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Die+drei+gro%C3%9Fen+Probleme++des+B%C3%BCrgergelds+site%3Asueddeutsche.de&num=5","124","2022-11-22T12:00:00.000Z","Die Reform von ""Hartz IV"" wirft für den Sozialstaat heikle Fragen auf - und zeigt deutlich: Menschen mit und ohne Arbeit gerecht zu behandeln, ...","https://www.sueddeutsche.de › ... › Arbeit und Soziales",,,,,,,"2","Bürgergeld: Ampel und Union einigen sich über Sanktionen","organic","https://www.sueddeutsche.de/politik/buergergeld-einigung-ampel-union-1.5700647",,
"DE","DESKTOP","google.de",,,"1","5","Die drei großen Probleme  des Bürgergelds site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Die+drei+gro%C3%9Fen+Probleme++des+B%C3%BCrgergelds+site%3Asueddeutsche.de&num=5","124","2022-11-22T12:00:00.000Z","Das Bürgergeld kann zum 1. Januar kommen. Das ist eine gute Nachricht; der Kompromiss, den Ampel-Koalitionäre und Union am Dienstag vorgestellt ...","https://www.sueddeutsche.de › ... › Politik Deutschland",,,,,,,"3","Bürgergeld-Kompromiss: CDU-Chef Merz nutzte den ...","organic","https://www.sueddeutsche.de/meinung/buergergeld-hartz-iv-sozialreform-ampel-bundesregierung-gruene-vertrauenszeit-schonvermoegen-cdu-friedrich-merz-1.5701132",,
